"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","d_in","i_ts","u_ts","d_ts","local_policies"
"3234",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339052","02'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3235",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339053","00'"," ----1,1,1,3,3-Pentafluoropropane (HFC-245fa)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3236",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339053","01'"," ----Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3237",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339053","02'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3238",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339054","00'"," ----1,1,1,3,3-Pentafluorobutane (HFC-365mfc)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3239",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339054","01'"," ----Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3240",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339054","02'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3241",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339090","00'"," ---Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3242",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339090","01'"," ---Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3243",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290339090","02'"," ---Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290339"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3244",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290371000","  "," --Chlorodifluoromethane","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290371"," - - Chlorodifluoromethane","9","1","R","0",NULL,NULL,NULL,"0"
"3245",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290372000","  "," --Dichlorotrifluoroethanes","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290372"," - - Dichlorotrifluoroethanes","9","1","R","0",NULL,NULL,NULL,"0"
"3246",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290373010","  "," ---1,1-Dichloro-1-fluoroethane (HCFC-141b)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290373"," - - Dichlorofluoroethanes","9","1","R","0",NULL,NULL,NULL,"0"
"3247",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290373090","  "," ---Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290373"," - - Dichlorofluoroethanes","9","1","R","0",NULL,NULL,NULL,"0"
"3248",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290374010","  "," ---1-Chloro-1,1-difluoro ethane (HCFC-142b)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290374"," - - Chlorodifluoroethanes","9","1","R","0",NULL,NULL,NULL,"0"
"3249",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290374090","  "," ---Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290374"," - - Chlorodifluoroethanes","9","1","R","0",NULL,NULL,NULL,"0"
"3250",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290375000","  "," --Dichloropentafluoropropanes","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290375"," - - Dichloropentafluoropropanes","9","1","R","0",NULL,NULL,NULL,"0"
"3251",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290376010","  "," ---Bromochlorodifluoromethane (Halon-1211)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290376"," - - Bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes","9","1","R","0",NULL,NULL,NULL,"0"
"3252",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290376020","  "," ---Bromotrifluoromethane (Halon-1301)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290376"," - - Bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes","9","1","R","0",NULL,NULL,NULL,"0"
"3253",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290376030","  "," ---Dibromotetrafluoroethanes (Halon-2402)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290376"," - - Bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes","9","1","R","0",NULL,NULL,NULL,"0"
"3254",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377010","  "," ---Trichlorofluoromethane (CFC-11)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3255",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377020","  "," ---Dichlorodifluoromethane (CFC-12)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3256",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377030","  "," ---Chlorotrifluoromethane (CFC-13)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3257",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377040","  "," ---Pentachlorofluoroethane (CFC-111)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3258",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377050","  "," ---Tetrachlorodifluoroethanes (CFC-112)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3259",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377060","  "," ---Trichlorotrifluoroethanes (CFC-113)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3260",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377070","  "," ---Dichlorotetrafluoroethanes (CFC-114)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3261",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377080","  "," ---Chloropentafluoroethane (CFC-115)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3262",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377100","  "," ---Heptachlorofluoropropanes (CFC-211)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3263",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377110","  "," ---Hexachlorodifluoropropanes (CFC-212)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3264",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377120","  "," ---Pentachlorotrifluoropropanes (CFC-213)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3265",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377130","  "," ---Tetrachlorotetrafluoropropanes (CFC-214)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3266",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377140","  "," ---Trichloropentafluoropropanes (CFC-215)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3267",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377150","  "," ---Dichlorohexafluoropropanes (CFC-216)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3268",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377160","  "," ---Chloroheptafluoropropanes (CFC-217)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3269",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290377990","  "," ---Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290377"," - - Other, perhalogenated only with fluorine and chlorine","9","1","R","0",NULL,NULL,NULL,"0"
"3270",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290378000","00'"," --Other perhalogenated derivatives I","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290378"," - - Other perhalogenated derivatives","9","1","R","0",NULL,NULL,NULL,"0"
"3271",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290378000","01'"," --Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290378"," - - Other perhalogenated derivatives","9","1","R","0",NULL,NULL,NULL,"0"
"3272",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290378000","02'"," --Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290378"," - - Other perhalogenated derivatives","9","1","R","0",NULL,NULL,NULL,"0"
"3273",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379100","00'"," ---Bromochloromethane","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3274",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379100","01'"," ---Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3275",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379100","02'"," ---Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3276",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379210","00'"," ----Dichlorofluoromethane (HCFC-21)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3277",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379210","01'"," ----Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3278",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379210","02'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3279",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379220","00'"," ----Chlorotetrafluoroethanes (HCFC-124)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3280",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379220","01'"," ----Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3281",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379220","02'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3282",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379290","00'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3283",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379290","01'"," ----Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3284",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379290","02'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3285",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379910","00'"," ----Other halogenated derivatives of methane, ethane or propane halogenated with fluorine and bromine","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3286",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379910","01'"," ----Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3287",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379910","02'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3288",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379990","00'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3289",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379990","01'"," ----Pharmaceutical products","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3290",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290379990","02'"," ----Other","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290379"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"3291",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","290381000","  "," --1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)","29","Organic chemicals","2903","Halogenated derivatives of hydrocarbons.","290381"," - - 1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)","9","1","R","0",NULL,NULL,NULL,"0"
